record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
688,pad-2025-00371,pdfs/pad-2025-00371/11376_2022.pdf,0,gemini-2.5-flash,2026-02-17 14:20:07.950495+01,11376/2022,2022-05-24,2022-03-31,"11 migrants crossed illegally the border from Belarus to Lithuania in the area of BCU (redacted), were apprehended and returned to Belarus by Lithuanian State Border Guards.",Lithuanian border with Belarus,Lithuanian territory from Belarus in the area of BCU,Lithuania,land,approximate,true,Lithuanian border with Belarus,,,Specific area (BCU) is redacted.,,,,,,4,"On 31st March 2022, 11 migrants who had crossed illegally the border from Belarus to Lithuania were apprehended and returned to Belarus by Lithuanian State Border Guards in application of Decision No. 42 of 2 August 2021.",false,"On 31st March 2022, 11 migrants who had crossed illegally the border from Belarus to Lithuania were apprehended and returned to Belarus in application of Decision No. 42 of 2 August 2021",high,"1,2,3,4"
415,pad-2022-00420,pdfs/pad-2022-00420/sir4.pdf,0,gemini-2.5-flash,2026-02-17 10:52:31.563394+01,11381/2022,2022-06-03,2022-03-19,"Three migrants claimed to be apprehended by Albanian authorities near Gjirokaster, transported to the border with Greece near Kakavia, forced to cross, and subsequently captured by Greek authorities near Mayropoulo and transported to Delvinaki A.","Albania-Greece border area, specifically near Gjirokaster (Albania) and Kakavia, Mayropoulo, Delvinaki A (Greece).","near Gjirokaster, border with Greece near Kakavia, Mayropoulo, Delvinaki A","Albania, Greece",land,approximate,true,"Albania-Greece border near Gjirokaster, Kakavia, Mayropoulo, Delvinaki A",,,"The incident spans an area along the Albania-Greece border, involving multiple points of interest.",0,0,0,0,0,2,"Three migrants from a group of 16 alleged that Albanian authorities transported them to the border with Greece and coerced them to cross, using force, including kicking and one claim of being 'beaten with boots'. The Fundamental Rights Office could not assess the veracity of these allegations but noted their consistency with similar accounts in other SIRs. Albanian authorities denied these allegations, stating all procedures are followed. The FRO could not corroborate the allegations of use of force or transport to the border.",false,"three interviewed migrants travelling as part of a group of 16 claimed to have been apprehended by Albanian authorities near Gjirokaster on 19/03/2022 and subsequently brought to the border with Greece near Kakavia. There, they were forced to follow a path to Greece, while being kicked by ""Albanian who were wearing army outfits"".",medium,"1,2,3"
514,pad-2023-00450,pdfs/pad-2023-00450/SIR_Albania_2022_part_1.pdf,6,gemini-2.5-flash,2026-02-17 11:09:01.383068+01,11381/2022,2022-06-03,2022-03-19,"near Gjirokaster on 19/03/2022 and subsequently brought to the border with Greece near Kakavia. There, they were forced to follow a path to Greece, while being kicked by 'Albanian who were wearing army outfits'.","Near Kakavia border, Albania-Greece",border with Greece near Kakavia,Albania-Greece border,land,approximate,true,"Kakavia border, Albania-Greece",,,,,,,0,0,2,"Three migrants claimed they were apprehended near Gjirokaster, brought to the border near Kakavia, and forced to cross into Greece, allegedly being kicked by 'Albanian who were wearing army outfits'. Albanian authorities deny these claims.",false,"three interviewed migrants travelling as part of a group of 16 claimed to have been apprehended by Albanian authorities near Gjirokaster on 19/03/2022 and subsequently brought to the border with Greece near Kakavia. There, they were forced to follow a path to Greece, while being kicked by 'Albanian who were wearing army outfits'.",medium,"21,22,23"
689,pad-2025-00371,pdfs/pad-2025-00371/11381-2022.pdf,0,gemini-2.5-flash,2026-02-17 14:20:31.42007+01,11381/2022,2022-06-03,2022-03-19,"Migrants apprehended near Gjirokaster, Albania, then transported to the Albania-Greece border near Kakavia and forced to cross into Greece. Later captured by Greek authorities near Mayropoulo and transported to BCU Delvinaki A, Greece.","Albania-Greece border near Kakavia, Mayropoulo, Delvinaki A",near Gjirokaster; border with Greece near Kakavia; BCU Delvinaki A; Mayropoulo,"Albania, Greece",land,approximate,true,"Gjirokaster, Albania; Kakavia border crossing; Mayropoulo, Greece; Delvinaki A, Greece",,,,0,0,0,0,0,2,"The SIR alleges Albanian authorities transported migrants to the border with Greece and coerced them to cross, using force. The Fundamental Rights Office could not assess the veracity of these allegations, including the use of force and transport to the border, but noted consistency with similar allegations in other SIRs.",false,three interviewed migrants travelling as part of a group of 16 claimed to have been apprehended by Albanian authorities near Gjirokaster on 19/03/2022 and subsequently brought to the border with Greece near Kakavia.,high,"1,2,3"
735,pad-2025-00419,pdfs/pad-2025-00419/11386-2021_redacted2.pdf,0,gemini-2.5-flash,2026-02-17 14:37:49.062211+01,11386/2021,2021-04-22,2021-04-21,"Tripoli, Tripoli, Libya; 40 nautical miles North East of Tripoli(Libya)","40 nautical miles North East of Tripoli, Libya (Central Mediterranean Sea)","Tripoli, Tripoli, Libya; 32.895278; 13.181111; 40 nautical miles North East of Tripoli(Libya)",Libya (Central Mediterranean Sea),sea,exact,true,"32.895278, 13.181111",32.895278,13.181111,,4,,,8,120,1,"On 21st April, a grey rubber boat with about 80 persons on board was sighted adrift 40 nautical miles North East of Tripoli, Libya. FSA informed MRCC Rome, Malta, Tunis, and Libya. Due to deteriorating weather, distress communications were broadcasted. Libyan Coast Guard requested Italian MRCC to divert ships. Merchant vessels ""ALK"", ""LISBETH"", and ""MY ROSE"" proceeded to assist. On 22nd April, an empty, partially deflated rubber boat was spotted approximately 51 nautical miles North of Tripoli. A floating body was sighted. NGO vessel ""OCEAN VIKING"" and merchant vessel ""MY ROSE"" were also in the area. ""MY ROSE"" communicated finding three additional bodies, bringing their total to eight. Media outlets reported up to 120 migrants might have died. Frontex surveillance aircraft performed three flights on 21-22 April. The shipwreck likely occurred between the return of the Frontex aircraft on 21.04 and the arrival of merchant vessels. Italian authorities confirmed that under Libyan Rescue Center coordination, three merchant ships assisted, and a Libyan patrol boat rescued 104 people from one of two boats.",true,"FSA Sighting in Central Med capsize of a rubber boat, 4 bodies found... Merchant vessel ""MY ROSE"" spotted eight bodies in the area... Several media outlets reported that 120 migrants might have died in a shipwreck off Libya.",high,"1,2,3,4"
373,pad-2022-00332,pdfs/pad-2022-00332/Documents_3A.pdf,0,gemini-2.5-flash,2026-02-17 10:36:34.568693+01,11387/2022,2022-03-31,2022-03-30,34 refugees are stranded on an island in Evros River on the Greek side. Their position is: Text removed - Operational Area at 11:33 CEST 30.03.22 and they are close to Text removed - Operational Area,"Island in Evros River, Greek side",island in Evros River on the Greek side,"Greece, Evros River",land,approximate,true,"island in Evros River, Greece",,,Specific operational area redacted.,,,,,,0,"34 refugees, including 4 women and 6 children, stranded on an island in Evros River, Greek side. Some fell into water and are wet/cold. Greek authorities observed them. ECtHR notified Greek government to provide shelter and food. Group fears not being granted asylum.",false,"34 refugees are stranded on an island in Evros River on the Greek side. ... They are 34 persons in total, among them 4 women and 6 children. Some of them fell into the water so they are wet and cold.",medium,1
386,pad-2022-00332,pdfs/pad-2022-00332/Documents_3B.pdf,1,gemini-2.5-flash,2026-02-17 10:37:48.16932+01,11387/2022,2022-03-31,2022-03-30,An island/islet in Evros River on the Greek side.,An island/islet in Evros River on the Greek side,an island in Evros River on the Greek side.,"Evros river, Greece",land,approximate,true,island Evros River Greek side,,,,,,,,,2,"A group of 34 refugees, including 4 women and 6 children, were stranded on an island/islet in the Evros River on the Greek side. Some fell into the water and were wet and cold. Greek authorities were observing them. ECtHR notified the Greek government of their obligation to provide shelter and food, but the group was still afraid of not being granted asylum. The reliability of the primary source was not yet assessed.",false,"34 refugees are stranded on an island in Evros River on the Greek side. They are 34 persons in total, among them 4 women and 6 children. Some of them fell into the water so they are wet and cold.",high,"12,14"
326,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,10,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11392/2021,2021-04-23,2021-04-23,,Albania,Text Removed - Operational Area,Albania,land,broad,true,Albania,,,Exact location within Albania removed.,0,2,0,,,0,"A car crashed into the back of another vehicle at a vehicle check point in Albania. The driver and passenger of the crashed car were taken to the hospital due to shock. No Frontex personnel were injured, and no Frontex equipment was damaged. The accident was attributed to inadequate speed and driver inattention.",false,one car coming from Text Removed - Operational Area approached the check point and crashed in the back side of another vehicle,medium,"21,22"
325,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,9,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11407/2021,2021-04-24,2021-04-24,,Bulgaria,"Text Removed - Operational Area, Evros, Greece",Bulgaria,land,broad,true,Bulgaria,,,"Location of incident field states 'Evros, Greece', but the narrative indicates the incident (testing positive and self-isolation) occurred 'at home in Bulgaria'.",0,0,0,,,0,"A Frontex Human Resources member deployed in Evros, Greece, felt COVID-19 symptoms at home in Bulgaria and tested positive. The individual self-isolated at their family home in Bulgaria and underwent a 14-day quarantine. No close contacts among colleagues were identified.",false,she performed a COVID-19 rapid test due to the fact that she felt all typical symptoms when at home in Bulgaria. She received the results and she was found 'POSITIVE' to the virus.,medium,"19,20"
324,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,8,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11415/2021,2021-04-26,2021-04-26,,"Sofia, Bulgaria","Sofia, Sofia-grad, Bulgaria",Bulgaria (Sofia),land,broad,true,"Sofia, Bulgaria",,,Exact location within Sofia removed.,0,0,0,,,0,"A Frontex Human Resources member deployed in Bulgaria tested positive for COVID-19. The individual was isolated for 14 days in accommodation and received support. Close contacts were identified, and follow-up tests were planned. The quarantine ended on 08.05.2021, and the individual resumed regular shifts.",false,The Text Removed - Human Resources deployed to JO FP Land in Text Removed - Operational Area (Bulgaria) in the JO Focal Points Land 2021 took a PCR test on 25.04.2021. The test result on 26.04.2021 is positive.,medium,"17,18"
449,pad-2022-00465,pdfs/pad-2022-00465/Documents01.pdf,7,gemini-2.5-flash,2026-02-17 10:57:56.985478+01,11415/2021,2021-04-26,2021-04-26,,Bulgaria,Bulgaria,Bulgaria,land,broad,true,Bulgaria,,,Specific location within Bulgaria is not provided.,0,0,0,0,0,0,"A TM (Team Member) deployed to Bulgaria tested positive for COVID-19 on 26.04.2021. The TM was placed in 14-day isolation in accommodation and received support. Close contacts were identified, and one TM underwent an antigen test, while two other TMs underwent PCR tests as a precautionary measure. The TM ended quarantine on 08.05.2021 and resumed regular shifts.",false,TM deployed to JO FP Land tested COVID positive... The test result on 26.04.2021 is positive.,medium,"15,16"
101,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,10,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,11426/2020,2020-06-06,2020-06-05,"Railways between Alexandroupolis and Ormenio, Evros, Greece","Evros, Greece","Text Removed - Justification 4, Evros, Greece",Greece,land,broad,true,"Evros, Greece",,,Specific location details removed.,1,0,0,0,0,0,"A 25-year-old male migrant was hit and killed by a train running from Alexandroupolis to Ormenio in the Evros region, Greece. It is suspected he was sleeping on the railways. An autopsy was requested, and no criminal activity was recognized.",false,one (01) migrant (male) was hit and killed by train running from Alexandroupolis to Ormenio.,medium,"21,22"
130,pad-2020-00162,pdfs/pad-2020-00162/FOA_LAND_2020_SirExport.pdf,3,gemini-2.5-flash,2026-02-16 23:33:05.841035+01,11426/2020,2020-06-06,2020-06-05,"Migrant killed by train in Tychero, Evros, Greece.","Tychero, Evros, Greece","Tychero, Evros, Greece",Greece,land,exact,true,"Tychero, Evros, Greece",,,,1,0,0,0,0,0,On 05-06-2020 at 09.30 hrs one (01) migrant (male) was hit and killed by train running from Alexandroupolis to Ormenio. The driver of the train stopped immediately and informed Hellenic Police after he realized the incident. It is supposed after the investigation that the migrant was probably sleeping on the railways and was killed immediately. An ID card was found in his possession issued by AFG authorities. According to ID the migrant was 25. The corpse of the dead person was transported to Alexandroupolis' Hospital. Forensic surgeon of Alexandroupolis' Hospital was requested to conduct the autopsy. No criminal activity was recognized.,false,one (01) migrant (male) was hit and killed by train running from Alexandroupolis to Ormenio.,high,"7,8"
161,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,17,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,11426/2020,2020-06-06,2020-06-05,"Railway line running from Alexandroupolis to Ormenio, Evros, Greece.","Railway line between Alexandroupolis and Ormenio, Evros, Greece",Text removed - justification 3,Greece,land,approximate,true,"Railway line Alexandroupolis to Ormenio, Greece",,,Specific point on the railway line is not given.,1,0,0,0,0,0,A male migrant was hit and killed by a train on the railway line between Alexandroupolis and Ormenio. Investigation suggests he was likely sleeping on the tracks. An Afghan ID card was found on him.,false,one (01) migrant (male) was hit and killed by train running from Alexandroupolis to Ormenio.,high,"37,39"
256,pad-2020-00217,pdfs/pad-2020-00217/Doc_14.pdf,10,gemini-2.5-flash,2026-02-17 09:50:54.412997+01,11426/2020,2020-06-06,2020-06-05,"Railway line from Alexandroupolis to Ormenio, Evros, Greece.","Railway line between Alexandroupolis and Ormenio, Evros, Greece","Text Removed - Justification 4, Evros, Greece",Greece (Evros),land,approximate,true,"Railway line Alexandroupolis to Ormenio, Evros, Greece",,,Specific point on the railway line is not given.,1,0,0,1,1,0,"A 25-year-old male migrant was hit and killed by a train on the railway line between Alexandroupolis and Ormenio, Evros, Greece. It is believed he was sleeping on the tracks. No criminal activity was recognized.",false,one (01) migrant (male) was hit and killed by train running from Alexandroupolis to Ormenio.,high,"21,22"
461,pad-2022-00470,pdfs/pad-2022-00470/Documents1.pdf,1,gemini-2.5-flash,2026-02-17 10:59:38.922324+01,11441/2022,2022-04-04,2022-04,Operational Area,Operational area in Bulgaria.,"Bulgaria Operational Area, Operational Area",Bulgaria,unknown,broad,true,Bulgaria,,,Exact location within the operational area is redacted.,0,0,0,0,0,1,"Two Frontex Standing Corps officers reported inability to work a night shift due to stress from accommodation problems. One refused to register sick leave and did not appear, leading to a violation of the Code of Conduct.",false,"it shall be considered as unauthorized absence, therefore violation of the principles of Code of Conduct (Art. 6, 7 and 10) took place.",high,"7,8"
458,pad-2022-00465,pdfs/pad-2022-00465/Documents03.pdf,1,gemini-2.5-flash,2026-02-17 10:59:11.854777+01,11441/2022,2022-04-04,2022-04-04,Bulgaria Operational Area,"Bulgaria, operational area",Bulgaria Operational Area,Bulgaria,land,broad,true,Bulgaria,,,Specific coordinates and location details are redacted.,0,0,0,0,0,2,"Two Frontex Standing Corps officers reported inability to work a night shift due to stress from accommodation problems. One refused to register sick leave and did not appear for the shift, leading to an unauthorized absence and violation of Code of Conduct.",false,"Taking into account that there is no justification for the SC [redacted] to perform the scheduled night shift on [redacted], it shall be considered as unauthorized absence, therefore violation of the principles of Code of Conduct (Art. 6, 7 and 10) took place.",high,"7,8"
100,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,9,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,11444/2020,2020-06-08,2020-06-08,"Alexandroupoli Airport, Evros, Greece (weapon found at Sofia Airport, Bulgaria)","Alexandroupoli, Evros, Greece","Alexandroupoli, Evros, Greece",Greece,facility,exact,true,"Alexandroupoli, Evros, Greece",40.8452777777,25.8752777777,,0,0,0,0,0,0,"A Frontex weapon was lost during handover from airport staff to TMs after a flight from Sofia to Alexandroupolis. It was later found at Sofia Airport, having fallen off the luggage belt. The weapon was returned, and the case is closed.",false,"during handing over the weapons from airport staff to FX TMs, one gun Text Removed - Justification 2 was missed.",high,"19,20"
129,pad-2020-00162,pdfs/pad-2020-00162/FOA_LAND_2020_SirExport.pdf,2,gemini-2.5-flash,2026-02-16 23:33:05.841035+01,11444/2020,2020-06-08,2020-06-08,"Lost weapon during a trip, found at Sofia Airport after a Frontex charter flight arrival from Sofia, related to Alexandroupoli, Evros, Greece deployment.","Alexandroupoli, Evros, Greece","Alexandroupoli, Evros, Greece",Greece,land,exact,true,"Alexandroupoli, Evros, Greece",40.8452777777,25.8752777777,,0,0,0,0,0,0,"Lost weapon during the trip. Today after Frontex charter flight arrival from Sofia with the new text removed - justification 2 deployed in frame of RBI 2020 Evros, during handing over the weapons from airport staff to text removed - justification 2, one gun of text removed - justification 2 was missed. Text removed - justification 2 confirmed check-in the weapon at Sofai Airport. Airport personnel checked once again a baggage compartment in the plane and text removed - justification 2 baggage was x-rayed as well. Bulgarian Airport Police is conducting an investigation about this case. The weapon has been handed over to the prosecutor as part of a standard procedure. It appears that the weapon fell off the luggage belt in Sofia Airport, without having been noticed. The weapon most probably will be returned to the Police of Sofia Airport next week. Finally text removed - justification 2 on spot was informed that the weapon was found at Sofia Airport. The company confirmed delivery the weapon to the owner. Text removed - justification 2 got the weapon yesterday and the case is over.",false,one gun of text removed - justification 2 was missed... the weapon was found at Sofia Airport.,high,"5,6"
255,pad-2020-00217,pdfs/pad-2020-00217/Doc_14.pdf,9,gemini-2.5-flash,2026-02-17 09:50:54.412997+01,11444/2020,2020-06-08,2020-06-08,"Alexandroupoli Airport, Evros, Greece (initial detection of loss), Sofia Airport, Bulgaria (where weapon was found).","Alexandroupoli Airport, Greece (lost), Sofia Airport, Bulgaria (found)","Alexandroupoli, Evros, Greece","Greece (Evros), Bulgaria (Sofia)",facility,exact,true,"Alexandroupoli Airport, Greece; Sofia Airport, Bulgaria",40.8452777777,25.8752777777,The incident spans two airports.,0,0,0,0,0,0,"A gun belonging to a Frontex TM was reported missing during weapon handover at Alexandroupoli Airport, Greece, after a flight from Sofia. An investigation revealed the weapon had fallen off the luggage belt at Sofia Airport, Bulgaria, and was later recovered.",false,"during handing over the weapons from airport staff to FX TMs, one gun Text Removed Justification 2 was missed. ... the weapon was found at Sofia Airport.",high,"19,20"
323,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,7,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11447/2021,2021-04-27,2021-04-26,,"Sea area near Chios, Greece","Chios, Chios, Greece",Greece (Chios sea area),sea,broad,true,"Chios, Greece",,,Exact location within Chios sea area removed.,0,0,0,,,0,"A TCG patrol boat entered Greek Territorial Waters near Chios, Greece, at high speed, turned off its navigation lights, and took a collision course towards a Finnish CPB (Coastal Patrol Boat), passing within 10 meters. The situation was deemed very dangerous and a violation of international navigation rules.",false,Incident between FX FIN CPB and TCG patrol boat- Dangerous manoeuvre within Greek territorial waters,medium,"15,16"
322,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,6,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11451/2021,2021-04-27,2021-04-27,,"Sea area near Chios, Greece","Chios, Chios, Greece",Greece (Chios sea area),sea,broad,true,"Chios, Greece",,,Exact location within Chios sea area removed.,0,0,0,,,0,"A TCG patrol boat entered Hellenic Territorial Waters near Chios, Greece, and executed dangerous manoeuvres towards a Swedish CPB (Coastal Patrol Boat). The Swedish CPB maneuvered to avoid collision, and the TCG vessel eventually turned back. The incident raised safety concerns and violated HTW.",false,Incident between FX SWE CPB and TCG patrol boat - Dangerous manoeuvre within Greek territorial waters,medium,"13,14"
321,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,5,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11460/2021,2021-04-28,2021-04-28,,"Vilnius, Lithuania","Vilnius, Vilniaus Apskritis, Lithuania",Lithuania (Vilnius),land,broad,true,"Vilnius, Lithuania",,,Exact location within Vilnius removed.,0,0,0,,,0,"A Frontex Human Resources member deployed in Vilnius, Lithuania, tested positive for COVID-19 after contact with another infected colleague. The individual self-isolated at their apartment, showing light symptoms. A second test was planned after the isolation period.",false,Text Removed - Human Resources deployed at Text Removed - Operational Area performed a COVID 19 test because during the last working shift he was in contact with Text Removed - Human Resources who after work was positively tested for Covid.,medium,"11,12"
99,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,8,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,11480/2020,2020-06-12,2020-06-12,"Evros region, Greece","Evros, Greece","Text Removed - Justification 4, Evros, Greece",Greece,land,broad,true,"Evros, Greece",,,Specific location details removed.,0,0,0,0,0,0,"Frontex TMs and Hellenic Police officers reported hearing gunshots in the Evros region, Greece. The shots were far away, and no visual contact with shooters was made. No injuries were reported.",false,"Text Removed - Justification 2, 3 reported around 7:00 FX TM's Text Removed - Justification 2,3 informed about hearable gunshots Text Removed - Justification 5.",medium,"17,18"
128,pad-2020-00162,pdfs/pad-2020-00162/FOA_LAND_2020_SirExport.pdf,1,gemini-2.5-flash,2026-02-16 23:33:05.841035+01,11480/2020,2020-06-12,2020-06-12,"Gun shots heard from the area around village Marasia (area of Turkey) near Kastanies, Evros, Greece.","Kastanies, Evros, Greece","Kastanies, Evros, Greece",Greece,land,exact,true,"Kastanies, Evros, Greece",,,,0,0,0,0,0,0,Gun shots. Text removed - justification 4 reported around 7:00 text removed - justification 4 from morning shift (text removed - justification 4) informed about hearable gunshots from the area around village Marasia (area of Turkey). The sound also was heard by Hellenic Police Officers who passed the info to HP communication center. The shots were far away from Text removed - justification 4 position and no visual contact with shooters was possible. Nobody was injured. Hellenic Police and military monitoring constantly the area.,false,hearable gunshots from the area around village Marasia (area of Turkey).,high,"3,4"
160,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,16,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,11480/2020,2020-06-12,2020-06-12,"Area around Text removed - justification 3, Evros, Greece.","Evros region, Greece",Text removed - justification 3,Greece,land,approximate,true,"Evros, Greece",,,Specific location is redacted. Gunshots heard from an area.,0,0,0,0,0,0,"Frontex and Hellenic Police officers reported hearing gunshots from an area in Evros, Greece. The shots were far away, no visual contact with shooters, and no injuries were reported. Hellenic Police and military are monitoring the area.",false,informed about hearable gunshots from the area around Text removed - justification 3. ... Nobody was injured,high,"35,36"
254,pad-2020-00217,pdfs/pad-2020-00217/Doc_14.pdf,8,gemini-2.5-flash,2026-02-17 09:50:54.412997+01,11480/2020,2020-06-12,2020-06-12,"Evros, Greece.","Evros, Greece","Text Removed - Justification 4, Evros, Greece",Greece (Evros),land,approximate,true,"Evros, Greece",,,Specific location within Evros is redacted.,0,0,0,0,0,0,"Frontex TMs and Hellenic Police officers heard gunshots in the Evros region of Greece. The shots were distant, and no visual contact with shooters was made. No injuries were reported.",false,"FX TM's Text Removed - Justification 2,3 informed about hearable gunshots Text Removed - Justification 5. ... Nobody was injured",medium,"17,18"
393,pad-2022-00332,pdfs/pad-2022-00332/Documents_6.pdf,1,gemini-2.5-flash,2026-02-17 10:39:50.808967+01,11494/2022,2022-04-07,2022-03-30,"Islet in Evros River, GRC side of the border","Islet in Evros River, Greek side of the border, near Pragi/Didymoteicho","Evros, Evros, Greece",Greece,land,approximate,true,"Islet in Evros River near Pragi, Greece",,,"Specific islet not named, but general area is clear.",,,,,,3,SAR case in Evros involving 36 migrants stranded on an islet in the Evros River. Alerts were received from NGOs and Watch The Med. Migrants reported being observed by Greek authorities and later rescued by individuals described as policemen. Allegations of masked men entering the island were also made. The European Court of Human Rights adopted interim measures for 34 individuals.,false,"SAR case in EVROS - possible threat to right to life, possible violations of human dignity and the prohibition of inhuman and degrading treatment",high,"3,4,5"
691,pad-2025-00371,pdfs/pad-2025-00371/11494_11619_11701_12288-2022.pdf,1,gemini-2.5-flash,2026-02-17 14:21:03.72934+01,11494/2022,2022-04-07,2022-03-30,"Islet in Evros River, GRC side of the border","Islet in Evros River, Greek side, near Pragi, Greece","Evros, Evros, Greece",Greece,land,approximate,true,"Islet in Evros River near Pragi, Greece",,,Prangi [presumably Pragi],0,0,0,0,0,3,"A SAR case involving 36 migrants stranded on an islet in the Evros river, near Pragi, Greece. Allegations include Greek authorities observing without immediate intervention and later 'masked men' entering the island. The European Court of Human Rights issued interim measures for 34 individuals.",false,interviewee and other 35 migrants were rescued from the island and apprehended by Hellenic police for illegal border crossing.,high,"3,4,5"
127,pad-2020-00162,pdfs/pad-2020-00162/FOA_LAND_2020_SirExport.pdf,0,gemini-2.5-flash,2026-02-16 23:33:05.841035+01,11505/2020,2020-06-16,2020-06-15,"Dead body found in river Evros, close to the Greek bank, in the area of Petrades, Didymoteicho, Evros, Greece.","Didymoteicho, Evros, Greece","Didymoteicho, Evros, Greece",Greece,land,exact,true,"Didymoteicho, Evros, Greece",,,,1,0,0,0,0,0,"On 15-06-2020 at 12:00, one (1) male dead body has been found in river Evros, close to the Greek bank, in the area of Petrades. The dead body was transferred to Alexandroupolis' Hospital. The autopsy was requested by Hellenic Police in order to identify the reason of death. Preliminary investigation is still ongoing by the Security Department of Didymoteicho. The dead body was possibly a migrant from Morocco, who tried to cross the river. 29/07/2020: According to a doctor after an autopsy it is estimated that this man was between 25 and 35 years old and he was drawn in the water, inside a timeframe of three months before the day that he was found. One credit card was found on him. An Arabic name was written on it and the card was from a bank from Morocco.",false,"one (1) male dead body has been found in river Evros, close to the Greek bank, in the area of Petrades",high,"1,2"
159,pad-2020-00167,pdfs/pad-2020-00167/SIR_Part_1.pdf,15,gemini-2.5-flash,2026-02-16 23:35:25.70972+01,11505/2020,2020-06-16,2020-06-15,"River Evros, close to the Greek bank, in the area of Text removed - Justification 3, Evros, Greece.","Evros River, Greek bank, Evros, Greece",Text removed - justification 3,Greece,land,approximate,true,"Evros River, Greece",,,Specific location on Evros River bank is redacted.,1,0,0,0,0,0,"A dead body of a male (25-35 years old) was found in the Evros River, close to the Greek bank. Autopsy estimated he drowned 3 months prior. A Moroccan credit card with an Arabic name was found on him.",false,"one (1) male dead body has been found in river Evros, close to the Greek bank",high,"33,34"
503,pad-2023-00450,pdfs/pad-2023-00450/Albnia_SIR_2023.pdf,1,gemini-2.5-flash,2026-02-17 11:07:44.259141+01,11524/2023,2023-04-19,2023-04-17,,Undisclosed location in Albania,Albania,Albania,unknown,broad,false,,,,Specific location details are redacted.,0,0,0,0,0,2,An individual involved in an incident that potentially violated the Frontex Code of Conduct has been removed from operational activities. The incident is assessed to have potential negative implications on Frontex's public image and operations in Albania.,false,The [redacted] has already been removed from Frontex operational activities on 31/03/2023.,low,"3,4,5"
320,pad-2022-00302-documents-1,pdfs/pad-2022-00302-documents-1/pad-2022-00302-documents-1.pdf,4,gemini-2.5-flash,2026-02-17 10:24:58.026961+01,11525/2021,2021-05-03,2021-05-02,,"Sea area near Lesvos, Greece","Latitude 39.3183333333, Longitude 26.4250000000",Greece (sea area near Lesvos),sea,exact,true,"39.3183333333, 26.4250000000",39.3183333333,26.425,,0,0,0,,,0,"A LVA CPB (Coastal Patrol Boat) collided with an unmarked underwater object (possible rock) during a mission, damaging its engines and gearboxes. No crew members were injured. The CPB was out of order for an indefinite time, requiring a gearbox replacement. The vessel was back to full operational capacity by 10.05.2021.",false,"happened collision with unmarked underwater object (possible rock), during collision was damaged all engines gearboxes.",high,"9,10"
91,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,0,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,11531/2020,2020-06-18,2020-06-17,"Mytilini, Lesvos, Greece, on the street","Mytilini, Lesvos, Greece","Mytilini, Lesvos, Greece",Greece,land,exact,true,"Mytilini, Lesvos, Greece",39.1063888888,26.5563888888,,0,1,0,0,0,0,"A Frontex staff member twisted an ankle in a small hole on the street in Mytilini, Lesvos. The injury was minor, and the officer was prescribed crutches for 4 days, not affecting operational availability.",false,"Walking on the street in Mytilini, on 18.06.2020 afternoon, Text Removed - Justification 2 twisted the ankle in a small hole.",high,"1,2"
